cik,ticker,bdc_name,form,accession,period_of_report,filed_date,period_end,level,label,for_company,covers_line_ids,industry,dimensions,amortized_cost_usd,fair_value_usd,pct_of_net_assets,source_table
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"Vamos Bidco, Inc. (13)","Vamos Bidco, Inc. (13)","249,250",Software and Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:VamosBidcoInc.Member""}",18400000.0,18200000.0,,21
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"Victors Purchaser, LLC and WP Victors Co-Investment, L.P. (13)","Victors Purchaser, LLC and WP Victors Co-Investment, L.P. (13)","251,252,253,254,255",Software and Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:VictorsPurchaserLLCAndWPVictorsCoInvestmentL.P.Member""}",52200000.0,53500000.0,,21
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"WebPT, Inc. and WPT Intermediate Holdco, Inc. (13)","WebPT, Inc. and WPT Intermediate Holdco, Inc. (13)","257,258",Software and Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:WebPTInc.AndWPTIntermediateHoldcoInc.Member""}",79500000.0,64400000.00000001,,21
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,Wellington Bidco Inc. and Wellington TopCo LP (13),Wellington Bidco Inc. and Wellington TopCo LP (13),"259,260,261,262",Software and Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:WellingtonBidcoInc.AndWellingtonTopCoLPMember""}",11100000.0,11500000.0,,21
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"Wellness AcquisitionCo, Inc. (13)","Wellness AcquisitionCo, Inc. (13)","263,264,265,266",Software and Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:WellnessAcquisitionCoIncMember""}",12400000.0,12400000.0,,21
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"WorkWave Intermediate II, LLC (13)","WorkWave Intermediate II, LLC (13)","267,268",Software and Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:WorkWaveIntermediateIILLCMember""}",145300000.0,142400000.0,,21
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"ZenDesk, Inc., Zoro TopCo, Inc. and Zoro TopCo, LP (13)","ZenDesk, Inc., Zoro TopCo, Inc. and Zoro TopCo, LP (13)","269,270,271,272",Software and Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:ZenDeskIncZoroTopCoIncAndZoroTopCoLPMember""}",52800000.0,50900000.0,,22
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,industry,Software and Services,,,Software and Services,"{""us-gaap:EquitySecuritiesByIndustryAxis"": ""arcc:SoftwareAndServicesMember""}",6793000000.0,6451200000.0,46.45,22
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"BCC Blueprint Holdings I, LLC and BCC Blueprint Investments, LLC","BCC Blueprint Holdings I, LLC and BCC Blueprint Investments, LLC","274,275,276,277",Financial Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:BCCBlueprintHoldingsILLCAndBCCBlueprintInvestmentsLLCMember""}",30400000.0,41400000.0,,22
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"Clearstead Advisors, LLC (13)","Clearstead Advisors, LLC (13)","279,280,281",Financial Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:ClearsteadAdvisorsLLCMember""}",3700000.0,3700000.0,,22
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,Convera International Holdings Limited and Convera International Financial S.A R.L. (13),Convera International Holdings Limited and Convera International Financial S.A R.L. (13),"282,283",Financial Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:ConveraInternationalHoldingsLimitedAndConveraInternationalFinancialSARLMember""}",28500000.0,28500000.0,,22
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"CrossCountry Mortgage, LLC and CrossCountry Holdco, LLC","CrossCountry Mortgage, LLC and CrossCountry Holdco, LLC","284,285",Financial Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:CrossCountryMortgageLLCAndCrossCountryHoldcoLLCMember""}",28000000.0,41400000.0,,22
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,eCapital Finance Corp.,eCapital Finance Corp.,"286,287,288,289,290,291,292,293",Financial Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:ECapitalFinanceCorpMember""}",221600000.0,221300000.0,,23
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"Endeavor Bidco LLC and Endeavor TopCo, Inc.","Endeavor Bidco LLC and Endeavor TopCo, Inc.","294,295",Financial Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:EndeavorBidcoLLCAndEndeavorTopCoInc.Member""}",8000000.0,9100000.0,,23
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"GAPCO AIV Interholdco (CP), L.P.","GAPCO AIV Interholdco (CP), L.P.","296,297",Financial Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:GAPCOAIVInterholdcoCPL.P.Member""}",64900000.00000001,64900000.00000001,,23
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"Grit Buyer, Inc. and Integrum Grit Co-Invest LP (13)(14)","Grit Buyer, Inc. and Integrum Grit Co-Invest LP (13)(14)","298,299",Financial Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:GritBuyerInc.AndIntegrumGritCoInvestLPMember""}",8600000.0,9500000.0,,23
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,GTCR F Buyer Corp. and GTCR (D) Investors LP (13)(14),GTCR F Buyer Corp. and GTCR (D) Investors LP (13)(14),"300,301,302",Financial Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:GTCRFBuyerCorpAndGTCRDInvestorsLPMember""}",11000000.0,17200000.0,,23
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"IH Elevate Buyer, Inc. and Integrum Elevate Co-Invest LP (13)","IH Elevate Buyer, Inc. and Integrum Elevate Co-Invest LP (13)","304,305",Financial Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:IHElevateBuyerInc.AndIntegrumElevateCoInvestLPMember""}",37300000.0,36800000.0,,23
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"Ivy Hill Asset Management, L.P. (5)","Ivy Hill Asset Management, L.P. (5)","306,307",Financial Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:IvyHillAssetManagementLPMember""}",2646500000.0,2842800000.0,,23
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"Lido Advisors, LLC and LAL Group Holdings, LLC (13)","Lido Advisors, LLC and LAL Group Holdings, LLC (13)","308,309,310,311,312",Financial Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:LidoAdvisorsLLCAndLALGroupHoldingsLLCMember""}",28900000.0,28000000.0,,23
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,Mai Capital Management Intermediate LLC (13),Mai Capital Management Intermediate LLC (13),"313,314",Financial Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:MaiCapitalManagementIntermediateLLCMember""}",8000000.0,8000000.0,,23
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,MC Accelerate Co-Invest Feeder LP and MC CIF Wealth Management (UK) Ltd.,MC Accelerate Co-Invest Feeder LP and MC CIF Wealth Management (UK) Ltd.,"315,316,317,318",Financial Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:MCAccelerateCoInvestFeederLPAndMCCIFWealthManagementUKLtdMember""}",52500000.0,52700000.0,,24
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"Merit Financial Group, LLC and CWC Fund I (MFA) LP (13)","Merit Financial Group, LLC and CWC Fund I (MFA) LP (13)","320,321",Financial Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:MeritFinancialGroupLLCAndCWCFundIMFALPMember""}",22800000.0,23400000.0,,24
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"Monica Holdco (US), Inc. (13)","Monica Holdco (US), Inc. (13)","322,323,324",Financial Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:MonicaHoldcoUSIncMember""}",9400000.0,9400000.0,,24
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"Pathstone Family Office LLC and Kelso XI Tailwind Co-Investment, L.P. (13)(14)","Pathstone Family Office LLC and Kelso XI Tailwind Co-Investment, L.P. (13)(14)","328,329,330",Financial Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:PathstoneFamilyOfficeLLCAndKelsoXITailwindCoInvestmentLPMember""}",12400000.0,14200000.0,,24
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"PCIA SPV-3, LLC and ASE Royal Aggregator, LLC (13)","PCIA SPV-3, LLC and ASE Royal Aggregator, LLC (13)","331,332",Financial Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:PCIASPV3LLCAndASERoyalAggregatorLLCMember""}",12300000.0,21000000.0,,24
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"PCS MidCo, Inc. and PCS Parent, L.P. (13)","PCS MidCo, Inc. and PCS Parent, L.P. (13)","333,334",Financial Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:PCSMidCoInc.AndPCSParentL.P.Member""}",8900000.0,8800000.0,,24
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"Perigon Wealth Management, LLC, Perigon Wealth Advisors Holdings Company, LLC and CWC Fund I Co-Invest (Prism) LP (13)","Perigon Wealth Management, LLC, Perigon Wealth Advisors Holdings Company, LLC and CWC Fund I Co-Invest (Prism) LP (13)","335,336",Financial Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:PerigonWealthManagementLLCPerigonWealthAdvisorsHoldingsCompanyLLCAndCWCFundICoInvestPrismLPMember""}",2700000.0,3000000.0,,25
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"Petrus Buyer, Inc. (13)","Petrus Buyer, Inc. (13)","337,338,339",Financial Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:PetrusBuyerInc.Member""}",8400000.0,8400000.0,,25
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"Rialto Management Group, LLC (13)","Rialto Management Group, LLC (13)","340,341,342",Financial Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:RialtoManagementGroupLLCMember""}",28700000.0,28800000.0,,25
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"Steward Partners Global Advisory, LLC, Steward Partners Investment Advisory, LLC, Steward Partners Intermediate II, LLC, and Steward Partners New Holdings, LLC (13)","Steward Partners Global Advisory, LLC, Steward Partners Investment Advisory, LLC, Steward Partners Intermediate II, LLC, and Steward Partners New Holdings, LLC (13)","344,345,346,347",Financial Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:StewardPartnersGlobalAdvisoryLLCStewardPartnersInvestmentAdvisoryLLCStewardPartnersIntermediateIILLCAndStewardPartnersNewHoldingsLLCMember""}",39300000.0,39700000.0,,25
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"The Mather Group, LLC, TVG-TMG Topco, Inc., and TVG-TMG Holdings, LLC (13)","The Mather Group, LLC, TVG-TMG Topco, Inc., and TVG-TMG Holdings, LLC (13)","348,349,350,351,352,353",Financial Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:TheMatherGroupLLCTVGTMGTopcoIncAndTVGTMGHoldingsLLCMember""}",16200000.0,20300000.0,,25
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"TPG IX Cardiff Debt HoldCo I, LLC, TPG IX Cardiff Debt Holdco II, LLC, TPG IX Cardiff CI I, L.P., and TPG IX Cardiff CI II, L.P.","TPG IX Cardiff Debt HoldCo I, LLC, TPG IX Cardiff Debt Holdco II, LLC, TPG IX Cardiff CI I, L.P., and TPG IX Cardiff CI II, L.P.","355,356,357",Financial Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:TPGIXCardiffDebtHoldCoILLCTPGIXCardiffDebtHoldcoIILLCTPGIXCardiffCIIL.P.AndTPGIXCardiffCIIIL.P.Member""}",18100000.0,20800000.0,,26
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"Waverly Advisors, LLC and WAAM Topco, LLC (13)","Waverly Advisors, LLC and WAAM Topco, LLC (13)","358,359,360,361,362",Financial Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:WaverlyAdvisorsLLCAndWAAMTopcoLLCMember""}",47200000.0,51100000.0,,26
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"Wealth Enhancement Group, LLC (13)","Wealth Enhancement Group, LLC (13)","363,364,365,366,367",Financial Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:WealthEnhancementGroupLLCMember""}",32500000.0,32200000.000000004,,26
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,Wellington-Altus Financial Inc. (13)(14),Wellington-Altus Financial Inc. (13)(14),"368,369,370",Financial Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:WellingtonAltusFinancialInc.Member""}",3500000.0,5400000.0,,26
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,industry,Financial Services,,,Financial Services,"{""us-gaap:EquitySecuritiesByIndustryAxis"": ""us-gaap:FinancialServicesSectorMember""}",3686800000.0,3935800000.0,28.34,26
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"Absolute Dental Group LLC and Absolute Dental Equity, LLC (5)(13)","Absolute Dental Group LLC and Absolute Dental Equity, LLC (5)(13)","372,373,374,375",Health Care Equipment and Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:AbsoluteDentalGroupLLCAndAbsoluteDentalEquityLLCMember""}",88400000.0,43000000.0,,26
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"ADG, LLC, GEDC Equity, LLC and RC IV GEDC Investor LLC (5)","ADG, LLC, GEDC Equity, LLC and RC IV GEDC Investor LLC (5)","376,377,378",Health Care Equipment and Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:ADGLLCGEDCEquityLLCAndRCIVGEDCInvestorLLCMember""}",99400000.0,31500000.0,,26
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"Advarra Holdings, Inc. (13)","Advarra Holdings, Inc. (13)","379,380",Health Care Equipment and Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:AdvarraHoldingsInc.Member""}",5500000.0,5500000.0,,26
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,Aerin Medical Inc.,Aerin Medical Inc.,"381,382",Health Care Equipment and Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:AerinMedicalInc.Member""}",16900000.0,16900000.0,,27
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"AHR Funding Holdings, Inc. and AHR Parent Holdings, LP","AHR Funding Holdings, Inc. and AHR Parent Holdings, LP","383,384,385",Health Care Equipment and Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:AHRFundingHoldingsIncAndAHRParentHoldingsLPMember""}",71300000.0,62800000.0,,27
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"Alcresta Therapeutics, Inc. (13)","Alcresta Therapeutics, Inc. (13)","386,387,388",Health Care Equipment and Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:AlcrestaTherapeuticsInc.Member""}",19100000.0,19100000.0,,27
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"Amerivet Partners Management, Inc. and AVE Holdings LP","Amerivet Partners Management, Inc. and AVE Holdings LP","390,391,392",Health Care Equipment and Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:AmerivetPartnersManagementIncAndAVEHoldingsLPMember""}",81300000.0,52400000.0,,27
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"AthenaHealth Group Inc., Minerva Holdco, Inc. and BCPE Co-Invest (A), LP (13)(14)","AthenaHealth Group Inc., Minerva Holdco, Inc. and BCPE Co-Invest (A), LP (13)(14)","394,395,396",Health Care Equipment and Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:AthenaHealthGroupIncMinervaHoldcoIncAndBCPECoInvestALPMember""}",328300000.0,332000000.0,,27
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"Avalign Holdings, Inc. and Avalign Technologies, Inc.","Avalign Holdings, Inc. and Avalign Technologies, Inc.","397,398",Health Care Equipment and Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:AvalignHoldingsInc.AndAvalignTechnologiesInc.Member""}",43700000.0,24700000.0,,27
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"Bayou Intermediate II, LLC (13)","Bayou Intermediate II, LLC (13)","401,402",Health Care Equipment and Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:BayouIntermediateIILLCMember""}",33100000.0,32799999.999999996,,28
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"BrightStar Group Holdings, Inc.","BrightStar Group Holdings, Inc.","404,405",Health Care Equipment and Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:BrightStarGroupHoldingsInc.Member""}",11000000.0,11000000.0,,28
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"BVI Medical, Inc. and BVI Group Limited (13)","BVI Medical, Inc. and BVI Group Limited (13)","406,407,408,409",Health Care Equipment and Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:BVIMedicalInc.AndBVIGroupLimitedMember""}",155300000.0,128000000.0,,28
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"Convey Health Solutions, Inc.","Convey Health Solutions, Inc.","412,413,414",Health Care Equipment and Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:ConveyHealthSolutionsIncMember""}",2100000.0,300000.0,,28
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,Cradle Lux Bidco S.A.R.L. and Hamilton Thorne Inc. (13),Cradle Lux Bidco S.A.R.L. and Hamilton Thorne Inc. (13),"415,416",Health Care Equipment and Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:CradleLuxBidcoS.A.R.L.AndHamiltonThorneInc.Member""}",14300000.0,15000000.0,,28
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"Crown CT Parent Inc., Crown CT HoldCo Inc. and Crown CT Management LLC","Crown CT Parent Inc., Crown CT HoldCo Inc. and Crown CT Management LLC","417,418,419,420",Health Care Equipment and Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:CrownCTParentIncCrownCTHoldCoIncAndCrownCTManagementLLCMember""}",26000000.0,26700000.0,,28
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"CVP Holdco, Inc. and OMERS Wildcats Investment Holdings LLC (13)","CVP Holdco, Inc. and OMERS Wildcats Investment Holdings LLC (13)","421,422,423",Health Care Equipment and Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:CVPHoldcoIncAndOMERSWildcatsInvestmentHoldingsLLCMember""}",58900000.0,65900000.00000001,,28
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"Empower Payments Investor, LLC (13)","Empower Payments Investor, LLC (13)","424,425",Health Care Equipment and Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:EmpowerPaymentsInvestorLLCMember""}",4099999.9999999995,4099999.9999999995,,29
